filename,person,face,cellphone,hand
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_603428_mv_snap_41971.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Shaila_597078_mv_snap_29620.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_562878_mv_snap_34966.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_603743_mv_snap_7679.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_7977.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Tharaka_580509_mv_snap_20235.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_603428_mv_snap_41978.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_606230_mv_snap_7821.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_551068_mv_snap_17623.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_542614_mv_snap_17490.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_606230_mv_snap_7822.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39111.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Verma_560028_mv_snap_28397.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Prabhu_594251_mv_snap_412.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_8008.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39104.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_542614_mv_snap_17488.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Tharaka_586405_mv_snap_20450.jpg,1,0,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_542614_mv_snap_17493.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_603743_mv_snap_7681.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Kishore_575283_mv_snap_33954.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_7986.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_609136_mv_snap_8037.jpg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Tharaka_590053_mv_snap_20568.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_542614_mv_snap_17494.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_555741_mv_snap_17735.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Shaila_612785_mv_snap_29995.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Prabhu_568764_mv_snap_976.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_7997.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_603743_mv_snap_7682.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_7969.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Shaila_597078_mv_snap_29618.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_551068_mv_snap_17630.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_542614_mv_snap_17500.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39106.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_555172_mv_snap_34796.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_562878_mv_snap_34980.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39092.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_7998.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_620565_mv_snap_8213.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_600049_mv_snap_41930.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_606230_mv_snap_7790.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Tharaka_572199_mv_snap_20017.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Tharaka_549929_mv_snap_19593.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_600049_mv_snap_41931.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39122.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_7985.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_555172_mv_snap_34794.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Jadhav_616288_mv_snap_22747.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Prabhu_594251_mv_snap_414.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_551068_mv_snap_17620.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Shaila_612785_mv_snap_29993.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_610472_mv_snap_42130.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Tambekar_656769_mv_snap_2018.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_8011.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Shaila_597078_mv_snap_29616.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39091.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39123.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_542614_mv_snap_17492.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_567092_mv_snap_17877.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_562878_mv_snap_34972.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_600049_mv_snap_41943.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_606230_mv_snap_7791.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_562878_mv_snap_34967.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_8002.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_7970.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_8007.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_603428_mv_snap_41973.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Prabhu_550462_mv_snap_553.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Prabhu_566344_mv_snap_920.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_629003_mv_snap_8381.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_603428_mv_snap_41972.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_603428_mv_snap_41976.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/B R_629173_mv_snap_6104.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_551068_mv_snap_17622.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_609136_mv_snap_8038.jpg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39098.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39109.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Ekade_592588_mv_snap_39112.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_551068_mv_snap_17626.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_608373_mv_snap_8014.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Jadhav_610679_mv_snap_22653.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/M_606230_mv_snap_7825.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/r_562878_mv_snap_34981.jpg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/AliBadshaAnjalath_542614_mv_snap_17485.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Prabhu_594251_mv_snap_413.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/G_627850_mv_snap_40830.jpg,1,1,1,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/cts_mobile_jan_to_march_2022/cts_labelled_cellphone_images/Jadhav_610679_mv_snap_22658.jpg,1,1,1,1
